,line,title,image_url,scraped_at,image_name,next_bid_auction,price_buy_now,ends_on,time_remaining,seconds_remaining,sale_type
676,technic,Lego Technik diverse Motoren ab 1.-,https://img.ricardostatic.ch/t_1800x1350/pl/1151511016/1/1/,2020-12-28 10:28:49,676_legosets.jpg,78.0,,2020-12-30 20:29:00,2 days 10:00:11,36011,auction
677,technic,LEGO 2x Zahnstange 1x13 (64781),https://img.ricardostatic.ch/t_1800x1350/pl/1150969940/0/1/,2020-12-28 10:28:53,677_legosets.jpg,4.0,,2021-01-03 23:21:00,6 days 12:52:07,46327,auction
678,technic,Lego Technik Lochbalken Oval 500 g,https://img.ricardostatic.ch/t_1800x1350/pl/1151254700/0/1/,2020-12-28 10:28:57,678_legosets.jpg,20.0,28.0,2020-12-31 01:34:00,2 days 15:05:03,54303,both
679,technic,Lego Technik Lochbalken rechteckig,https://img.ricardostatic.ch/t_1800x1350/pl/1151256732/0/1/,2020-12-28 10:29:01,679_legosets.jpg,20.0,30.0,2020-12-30 23:54:00,2 days 13:24:59,48299,both
680,technic,Lego Technik Steckachsen diverses 440 g,https://img.ricardostatic.ch/t_1800x1350/pl/1151258924/0/1/,2020-12-28 10:29:05,680_legosets.jpg,25.0,35.0,2020-12-30 23:40:00,2 days 13:10:55,47455,both
681,technic,Lego Technik 100 schwarze Lochbalken,https://img.ricardostatic.ch/t_1000x750/pl/1151275488/2/1/lego-technik-100-schwarze-lochbalken.jpg,2020-12-28 10:29:08,681_legosets.jpg,11.0,16.0,2020-12-29 19:21:00,1 days 08:51:52,31912,both
682,technic,Lego Diverse Anleitungen ab 1.-,https://img.ricardostatic.ch/t_1800x1350/pl/1151509096/1/1/,2020-12-28 10:29:12,682_legosets.jpg,1.0,,2020-12-28 20:32:00,0 days 10:02:48,36168,auction
683,technic,LEGO Buggy,https://img.ricardostatic.ch/t_1800x1350/pl/1151246510/2/1/,2020-12-28 10:29:16,683_legosets.jpg,20.0,,2021-01-03 19:19:00,6 days 08:49:44,31784,auction
684,technic,Lego Technik 35 gelbe Lochbalken,https://img.ricardostatic.ch/t_1800x1350/pl/1150215736/2/1/,2020-12-28 10:29:20,684_legosets.jpg,6.0,10.0,2021-01-05 18:33:00,8 days 08:03:40,29020,both
685,technic,3 Lego Modelle und 1 Bob,https://img.ricardostatic.ch/t_1000x750/pl/1151877706/0/1/3-lego-modelle-und-1-bob.jpg,2020-12-28 10:29:23,685_legosets.jpg,25.0,,2021-01-02 19:48:00,5 days 09:18:37,33517,auction
686,technic,"Lego Technik Bagger, Pnuelader, Dumper",https://img.ricardostatic.ch/t_1800x1350/pl/1151404744/1/1/,2020-12-28 10:29:27,686_legosets.jpg,178.0,,2020-12-30 14:53:00,2 days 04:23:33,15813,auction
687,technic,Lego Technik NUR Anleitungen,https://img.ricardostatic.ch/t_1800x1350/pl/1151664072/1/1/,2020-12-28 10:29:31,687_legosets.jpg,2.0,2.5,2021-01-01 10:33:00,4 days 00:03:29,209,both
688,technic,Lego Technics 42024 Container Truck,https://img.ricardostatic.ch/t_1000x750/pl/1151943756/0/1/lego-technics-42024-container-truck.jpg,2020-12-28 10:29:35,688_legosets.jpg,70.0,,2021-01-05 09:14:00,7 days 22:44:25,81865,auction
689,technic,Technique BMW R1200 GS Adventure,https://img.ricardostatic.ch/t_1800x1350/pl/1151849232/0/1/,2020-12-28 10:29:39,689_legosets.jpg,66.0,,2021-01-03 18:58:00,6 days 08:28:21,30501,auction
690,technic,LEGO TECHNIK Kompaktbagger,https://img.ricardostatic.ch/t_1000x750/pl/1151658296/0/1/lego-technik-kompaktbagger.jpg,2020-12-28 10:29:42,690_legosets.jpg,19.9,,2021-01-02 20:43:00,5 days 10:13:18,36798,auction
691,technic,Lego Technik 42011,https://img.ricardostatic.ch/t_1800x1350/pl/1151213408/0/1/,2020-12-28 10:29:46,691_legosets.jpg,3.0,10.0,2020-12-29 11:32:00,1 days 01:02:14,3734,both
692,technic,LEGO 8x Verkleidung 11x3 (15458),https://img.ricardostatic.ch/t_1800x1350/pl/1149335408/0/1/,2020-12-28 10:29:50,692_legosets.jpg,7.2,,2021-01-03 23:27:00,6 days 12:57:10,46630,auction
693,technic,LEGO 10x Schraubzylinder (92693),https://img.ricardostatic.ch/t_1800x1350/pl/1148669722/0/1/,2020-12-28 10:29:54,693_legosets.jpg,21.6,,2021-01-03 23:27:00,6 days 12:57:06,46626,auction
694,technic,LEGO 2x Pneumatik-Schalter (4694c01),https://img.ricardostatic.ch/t_1800x1350/pl/1148669942/0/1/,2020-12-28 10:29:58,694_legosets.jpg,4.5,,2021-01-03 23:21:00,6 days 12:51:02,46262,auction
695,technic,LEGO 8x Umschalthebel Kupplung (6641),https://img.ricardostatic.ch/t_1800x1350/pl/1148670068/0/1/,2020-12-28 10:30:02,695_legosets.jpg,3.6,,2021-01-03 23:19:00,6 days 12:48:58,46138,auction
696,technic,LEGO je 1x Diff. Getriebe (6573/62821),https://img.ricardostatic.ch/t_1800x1350/pl/1148670122/0/1/,2020-12-28 10:30:05,696_legosets.jpg,4.5,,2021-01-03 23:22:00,6 days 12:51:55,46315,auction
697,technic,LEGO je 6x Lenkung Kardangelenk (32494),https://img.ricardostatic.ch/t_1800x1350/pl/1148670130/0/1/,2020-12-28 10:30:09,697_legosets.jpg,8.1,,2021-01-03 23:28:00,6 days 12:57:51,46671,auction
698,technic,LEGO 10x 12er Zahnrad (6589),https://img.ricardostatic.ch/t_1800x1350/pl/1152066998/0/1/,2020-12-28 10:30:13,698_legosets.jpg,2.5,,2021-01-03 23:06:00,6 days 12:35:47,45347,auction
699,technic,LEGO 10x 16er Zahnrad (z16),https://img.ricardostatic.ch/t_1800x1350/pl/1152067008/0/1/,2020-12-28 10:30:17,699_legosets.jpg,3.0,,2021-01-03 23:06:00,6 days 12:35:43,45343,auction
700,technic,LEGO 10x 20er Zahnrad (87407),https://img.ricardostatic.ch/t_1800x1350/pl/1152067012/0/1/,2020-12-28 10:30:21,700_legosets.jpg,3.0,,2021-01-03 23:06:00,6 days 12:35:39,45339,auction
701,technic,LEGO 10x Liftarm 1x9 (40490),https://img.ricardostatic.ch/t_1800x1350/pl/1152067026/0/1/,2020-12-28 10:30:25,701_legosets.jpg,2.5,,2021-01-03 23:07:00,6 days 12:36:35,45395,auction
702,technic,LEGO 11x Liftarm gebogen 4x4 (32348),https://img.ricardostatic.ch/t_1800x1350/pl/1152067078/0/1/,2020-12-28 10:30:29,702_legosets.jpg,3.5,,2021-01-03 23:08:00,6 days 12:37:31,45451,auction
703,technic,LEGO 12x Liftarm 1x15 (32278),https://img.ricardostatic.ch/t_1800x1350/pl/1152067100/0/1/,2020-12-28 10:30:32,703_legosets.jpg,5.5,,2021-01-03 23:08:00,6 days 12:37:28,45448,auction
704,technic,LEGO 12x Liftarm 1x9 (40490),https://img.ricardostatic.ch/t_1800x1350/pl/1152067106/0/1/,2020-12-28 10:30:36,704_legosets.jpg,3.0,,2021-01-03 23:08:00,6 days 12:37:24,45444,auction
705,technic,LEGO 12x Liftarm 1x9 (6629),https://img.ricardostatic.ch/t_1800x1350/pl/1152067112/0/1/,2020-12-28 10:30:40,705_legosets.jpg,3.0,,2021-01-03 23:08:00,6 days 12:37:20,45440,auction
706,technic,LEGO 14x Liftarm 1x13 (41239),https://img.ricardostatic.ch/t_1800x1350/pl/1152067162/0/1/,2020-12-28 10:30:44,706_legosets.jpg,3.5,,2021-01-03 23:09:00,6 days 12:38:16,45496,auction
707,technic,LEGO 15x Liftarm 1x9 (6629),https://img.ricardostatic.ch/t_1800x1350/pl/1152067172/0/1/,2020-12-28 10:30:48,707_legosets.jpg,4.5,,2021-01-03 23:08:00,6 days 12:37:12,45432,auction
708,technic,LEGO 16x Liftarm 1x5 (32316),https://img.ricardostatic.ch/t_1800x1350/pl/1152067180/0/1/,2020-12-28 10:30:52,708_legosets.jpg,2.0,,2021-01-03 23:08:00,6 days 12:37:08,45428,auction
709,technic,LEGO 18x Liftarm 1x11 (32525),https://img.ricardostatic.ch/t_1800x1350/pl/1152067190/0/1/,2020-12-28 10:30:56,709_legosets.jpg,4.0,,2021-01-03 23:08:00,6 days 12:37:04,45424,auction
710,technic,LEGO 18x Liftarm 1x11 (32525),https://img.ricardostatic.ch/t_1800x1350/pl/1152067202/0/1/,2020-12-28 10:31:00,710_legosets.jpg,4.0,,2021-01-03 23:09:00,6 days 12:38:00,45480,auction
711,technic,LEGO 18x Liftarm 1x13 (41239),https://img.ricardostatic.ch/t_1800x1350/pl/1152067214/0/1/,2020-12-28 10:31:04,711_legosets.jpg,5.5,,2021-01-03 23:09:00,6 days 12:37:56,45476,auction
712,technic,LEGO 18x Liftarm 1x9 (40490),https://img.ricardostatic.ch/t_1800x1350/pl/1152067218/0/1/,2020-12-28 10:31:07,712_legosets.jpg,4.0,,2021-01-03 23:09:00,6 days 12:37:53,45473,auction
713,technic,LEGO 18x Liftarm Winkel 90° 3x5 (32526),https://img.ricardostatic.ch/t_1800x1350/pl/1152067230/0/1/,2020-12-28 10:31:11,713_legosets.jpg,4.0,,2021-01-03 23:09:00,6 days 12:37:49,45469,auction
714,technic,LEGO 18x Liftarm Winkel 90° 3x5 (32526),https://img.ricardostatic.ch/t_1800x1350/pl/1152067232/0/1/,2020-12-28 10:31:15,714_legosets.jpg,4.0,,2021-01-03 23:08:00,6 days 12:36:45,45405,auction
715,technic,LEGO 1x Drehkranz (2856),https://img.ricardostatic.ch/t_1800x1350/pl/1152067240/0/1/,2020-12-28 10:31:19,715_legosets.jpg,3.0,,2021-01-03 23:08:00,6 days 12:36:41,45401,auction
716,technic,LEGO 1x Stossdämpfer (32181),https://img.ricardostatic.ch/t_1800x1350/pl/1152067282/0/1/,2020-12-28 10:31:23,716_legosets.jpg,5.0,,2021-01-03 23:10:00,6 days 12:38:37,45517,auction
717,technic,LEGO 20x Liftarm 1x13 (41239),https://img.ricardostatic.ch/t_1800x1350/pl/1152067312/0/1/,2020-12-28 10:31:26,717_legosets.jpg,6.0,,2021-01-03 23:10:00,6 days 12:38:34,45514,auction
718,technic,LEGO 20x Liftarm 1x15 (32278),https://img.ricardostatic.ch/t_1800x1350/pl/1152067320/0/1/,2020-12-28 10:31:30,718_legosets.jpg,8.0,,2021-01-03 23:09:00,6 days 12:37:30,45450,auction
719,technic,LEGO 20x Liftarm 1x15 (32278),https://img.ricardostatic.ch/t_1800x1350/pl/1152067328/0/1/,2020-12-28 10:31:34,719_legosets.jpg,10.0,,2021-01-03 23:09:00,6 days 12:37:26,45446,auction
720,technic,Lego Bagger Liebherr 9800 Art. Nr. 42100,https://img.ricardostatic.ch/t_1800x1350/pl/1151684332/0/1/,2020-12-28 10:31:38,720_legosets.jpg,187.0,,2021-01-03 19:31:00,6 days 08:59:22,32362,auction
721,technic,LEGO 20x Liftarm 1x15 (32278),https://img.ricardostatic.ch/t_1800x1350/pl/1152067338/0/1/,2020-12-28 10:31:41,721_legosets.jpg,10.0,,2021-01-03 23:10:00,6 days 12:38:19,45499,auction
722,technic,LEGO 20x Liftarm 1x2 (43857),https://img.ricardostatic.ch/t_1800x1350/pl/1152067348/0/1/,2020-12-28 10:31:45,722_legosets.jpg,4.0,,2021-01-03 23:10:00,6 days 12:38:15,45495,auction
723,technic,LEGO 20x Liftarm 1x9 (6629),https://img.ricardostatic.ch/t_1800x1350/pl/1152067362/0/1/,2020-12-28 10:31:49,723_legosets.jpg,5.0,,2021-01-03 23:09:00,6 days 12:37:11,45431,auction
724,technic,LEGO 22x Liftarm 1x3 (32523),https://img.ricardostatic.ch/t_1800x1350/pl/1152067370/0/1/,2020-12-28 10:31:53,724_legosets.jpg,3.0,,2021-01-03 23:09:00,6 days 12:37:07,45427,auction
725,technic,LEGO 22x Liftarm 1x3 (32523),https://img.ricardostatic.ch/t_1800x1350/pl/1152067376/0/1/,2020-12-28 10:31:57,725_legosets.jpg,3.0,,2021-01-03 23:09:00,6 days 12:37:03,45423,auction
726,technic,LEGO 22x Liftarm 1x7 (32524),https://img.ricardostatic.ch/t_1800x1350/pl/1152067380/0/1/,2020-12-28 10:32:00,726_legosets.jpg,3.0,,2021-01-03 23:10:00,6 days 12:38:00,45480,auction
727,technic,LEGO 22x Liftarm 1x7 (32524),https://img.ricardostatic.ch/t_1800x1350/pl/1152067388/0/1/,2020-12-28 10:32:04,727_legosets.jpg,3.0,,2021-01-03 23:10:00,6 days 12:37:56,45476,auction
728,technic,LEGO 25x Liftarm 1x5 (32316),https://img.ricardostatic.ch/t_1800x1350/pl/1152067400/0/1/,2020-12-28 10:32:08,728_legosets.jpg,3.0,,2021-01-03 23:09:00,6 days 12:36:52,45412,auction
729,technic,LEGO 26x Liftarm 1x11 (32525),https://img.ricardostatic.ch/t_1800x1350/pl/1152067408/0/1/,2020-12-28 10:32:12,729_legosets.jpg,5.5,,2021-01-03 23:09:00,6 days 12:36:48,45408,auction
730,technic,LEGO 26x Liftarm 1x7 (32524),https://img.ricardostatic.ch/t_1800x1350/pl/1152067420/0/1/,2020-12-28 10:32:16,730_legosets.jpg,3.5,,2021-01-03 23:11:00,6 days 12:38:44,45524,auction
731,technic,LEGO 26x Liftarm Winkel 90° 3x5 (32526),https://img.ricardostatic.ch/t_1800x1350/pl/1152067430/0/1/,2020-12-28 10:32:19,731_legosets.jpg,5.0,,2021-01-03 23:11:00,6 days 12:38:41,45521,auction
732,technic,LEGO 28x Liftarm 1x2 Kreuzloch (60483),https://img.ricardostatic.ch/t_1800x1350/pl/1152067434/0/1/,2020-12-28 10:32:23,732_legosets.jpg,3.0,,2021-01-03 23:11:00,6 days 12:38:37,45517,auction
733,technic,LEGO 28x Liftarm 1x3 (32523),https://img.ricardostatic.ch/t_1800x1350/pl/1152067444/0/1/,2020-12-28 10:32:27,733_legosets.jpg,3.0,,2021-01-03 23:10:00,6 days 12:37:33,45453,auction
734,technic,LEGO 28x Liftarm 1x9 (40490),https://img.ricardostatic.ch/t_1800x1350/pl/1152067454/0/1/,2020-12-28 10:32:31,734_legosets.jpg,6.0,,2021-01-03 23:10:00,6 days 12:37:29,45449,auction
735,technic,LEGO 2x Liftarm 3x5 H-Form (14720),https://img.ricardostatic.ch/t_1800x1350/pl/1152067514/0/1/,2020-12-28 10:32:35,735_legosets.jpg,2.0,,2021-01-03 23:10:00,6 days 12:37:25,45445,auction
736,technic,LEGO 2x Pneumatik-Pumpe (47224),https://img.ricardostatic.ch/t_1800x1350/pl/1152067526/0/1/,2020-12-28 10:32:38,736_legosets.jpg,10.0,,2021-01-03 23:11:00,6 days 12:38:22,45502,auction
737,technic,LEGO 2x Schaltkulisse (6631),https://img.ricardostatic.ch/t_1800x1350/pl/1152067542/0/1/,2020-12-28 10:32:42,737_legosets.jpg,9.0,,2021-01-03 23:11:00,6 days 12:38:18,45498,auction
738,technic,LEGO 2x Spule 3x2 (32012),https://img.ricardostatic.ch/t_1800x1350/pl/1152067558/0/1/,2020-12-28 10:32:46,738_legosets.jpg,2.5,,2021-01-03 23:11:00,6 days 12:38:14,45494,auction
739,technic,LEGO 30x Liftarm 1x3 (32523),https://img.ricardostatic.ch/t_1800x1350/pl/1152067572/0/1/,2020-12-28 10:32:50,739_legosets.jpg,4.0,,2021-01-03 23:11:00,6 days 12:38:10,45490,auction
740,technic,LEGO 30x Liftarm 1x5 (32316),https://img.ricardostatic.ch/t_1800x1350/pl/1152067580/0/1/,2020-12-28 10:32:54,740_legosets.jpg,4.0,,2021-01-03 23:11:00,6 days 12:38:06,45486,auction
741,technic,LEGO 30x Liftarm Winkel 90° 3x5 (32526),https://img.ricardostatic.ch/t_1800x1350/pl/1152067588/0/1/,2020-12-28 10:32:57,741_legosets.jpg,6.0,,2021-01-03 23:12:00,6 days 12:39:03,45543,auction
742,technic,LEGO 32x Liftarm 1x5 (32316),https://img.ricardostatic.ch/t_1800x1350/pl/1152067600/0/1/,2020-12-28 10:33:01,742_legosets.jpg,4.0,,2021-01-03 23:12:00,6 days 12:38:59,45539,auction
743,technic,LEGO 34x Liftarm 1x13 (41239),https://img.ricardostatic.ch/t_1800x1350/pl/1152067610/0/1/,2020-12-28 10:33:05,743_legosets.jpg,7.5,,2021-01-03 23:11:00,6 days 12:37:55,45475,auction
744,technic,LEGO 34x Liftarm 1x7 (32524),https://img.ricardostatic.ch/t_1800x1350/pl/1152067620/0/1/,2020-12-28 10:33:09,744_legosets.jpg,5.0,,2021-01-03 23:11:00,6 days 12:37:51,45471,auction
745,technic,LEGO 34x Liftarm 1x7 (32524),https://img.ricardostatic.ch/t_1800x1350/pl/1152067630/0/1/,2020-12-28 10:33:12,745_legosets.jpg,5.0,,2021-01-03 23:12:00,6 days 12:38:48,45528,auction
746,technic,LEGO 34x Liftarm 1x9 (40490),https://img.ricardostatic.ch/t_1800x1350/pl/1152067640/0/1/,2020-12-28 10:33:16,746_legosets.jpg,7.0,,2021-01-03 23:12:00,6 days 12:38:44,45524,auction
747,technic,LEGO 35x Liftarm 1x15 (32278),https://img.ricardostatic.ch/t_1800x1350/pl/1152067648/0/1/,2020-12-28 10:33:20,747_legosets.jpg,14.0,,2021-01-03 23:11:00,6 days 12:37:40,45460,auction
748,technic,LEGO 36x Liftarm 1x5 (32316),https://img.ricardostatic.ch/t_1800x1350/pl/1152067656/0/1/,2020-12-28 10:33:24,748_legosets.jpg,4.0,,2021-01-03 23:11:00,6 days 12:37:36,45456,auction
749,technic,LEGO 38x Liftarm 1x2 Kreuzloch (60483),https://img.ricardostatic.ch/t_1800x1350/pl/1152067662/0/1/,2020-12-28 10:33:28,749_legosets.jpg,6.0,,2021-01-03 23:12:00,6 days 12:38:32,45512,auction
750,technic,LEGO 38x Liftarm 1x3 (32523),https://img.ricardostatic.ch/t_1800x1350/pl/1152067668/0/1/,2020-12-28 10:33:31,750_legosets.jpg,4.0,,2021-01-03 23:12:00,6 days 12:38:29,45509,auction
751,technic,"LEGO 3x Federbein 6,5L",https://img.ricardostatic.ch/t_1800x1350/pl/1152067722/0/1/,2020-12-28 10:33:35,751_legosets.jpg,6.0,,2021-01-03 23:13:00,6 days 12:39:25,45565,auction
752,technic,LEGO 3x Pfeil Geschoss (32133/57028),https://img.ricardostatic.ch/t_1800x1350/pl/1152067726/0/1/,2020-12-28 10:33:39,752_legosets.jpg,4.5,,2021-01-03 23:13:00,6 days 12:39:21,45561,auction
753,technic,LEGO 40x Liftarm 1x13 (41239),https://img.ricardostatic.ch/t_1800x1350/pl/1152067760/0/1/,2020-12-28 10:33:43,753_legosets.jpg,12.0,,2021-01-03 23:12:00,6 days 12:38:17,45497,auction
754,technic,LEGO 40x Liftarm Winkel 90° 3x5 (32526),https://img.ricardostatic.ch/t_1800x1350/pl/1152067774/0/1/,2020-12-28 10:33:47,754_legosets.jpg,8.0,,2021-01-03 23:12:00,6 days 12:38:13,45493,auction
755,technic,LEGO 42x Liftarm 1x5 (32316),https://img.ricardostatic.ch/t_1800x1350/pl/1152067780/0/1/,2020-12-28 10:33:50,755_legosets.jpg,5.0,,2021-01-03 23:13:00,6 days 12:39:10,45550,auction
756,technic,LEGO 42x Liftarm 1x9 (40490),https://img.ricardostatic.ch/t_1800x1350/pl/1152067796/0/1/,2020-12-28 10:33:54,756_legosets.jpg,9.0,,2021-01-03 23:13:00,6 days 12:39:06,45546,auction
757,technic,LEGO 44x Liftarm 1x15 (32278),https://img.ricardostatic.ch/t_1800x1350/pl/1152067810/0/1/,2020-12-28 10:33:58,757_legosets.jpg,18.0,,2021-01-03 23:12:00,6 days 12:38:02,45482,auction
758,technic,LEGO 4x 10er Zahnstange (3743),https://img.ricardostatic.ch/t_1800x1350/pl/1152067822/0/1/,2020-12-28 10:34:02,758_legosets.jpg,2.5,,2021-01-03 23:12:00,6 days 12:37:58,45478,auction
759,technic,"LEGO 4x Federbein 9,5 L (2909)",https://img.ricardostatic.ch/t_1800x1350/pl/1152067846/0/1/,2020-12-28 10:34:06,759_legosets.jpg,12.0,,2021-01-03 23:13:00,6 days 12:38:54,45534,auction
760,technic,LEGO 4x Nocke (6575),https://img.ricardostatic.ch/t_1800x1350/pl/1152067878/0/1/,2020-12-28 10:34:09,760_legosets.jpg,4.0,,2021-01-03 23:14:00,6 days 12:39:51,45591,auction
761,technic,LEGO 4x Zahnrad 16er Kupplung (18946),https://img.ricardostatic.ch/t_1800x1350/pl/1152067950/0/1/,2020-12-28 10:34:13,761_legosets.jpg,2.0,,2021-01-03 23:14:00,6 days 12:39:47,45587,auction
762,technic,LEGO 4x Zahnrad Knob (32072),https://img.ricardostatic.ch/t_1800x1350/pl/1152067964/0/1/,2020-12-28 10:34:17,762_legosets.jpg,2.0,,2021-01-03 23:13:00,6 days 12:38:43,45523,auction
763,technic,LEGO 50x Liftarm Winkel 90° 3x5 (32526),https://img.ricardostatic.ch/t_1800x1350/pl/1152067976/0/1/,2020-12-28 10:34:21,763_legosets.jpg,9.0,,2021-01-03 23:13:00,6 days 12:38:39,45519,auction
764,technic,LEGO 54x Liftarm 1x11 (32525),https://img.ricardostatic.ch/t_1800x1350/pl/1152067986/0/1/,2020-12-28 10:34:24,764_legosets.jpg,11.0,,2021-01-03 23:14:00,6 days 12:39:36,45576,auction
765,technic,LEGO 55x Liftarm 1x2 Kreuzloch (60483),https://img.ricardostatic.ch/t_1800x1350/pl/1152067996/0/1/,2020-12-28 10:34:28,765_legosets.jpg,7.5,,2021-01-03 23:14:00,6 days 12:39:32,45572,auction
766,technic,LEGO 60x Liftarm Winkel 90° 3x5 (32526),https://img.ricardostatic.ch/t_1800x1350/pl/1152068038/0/1/,2020-12-28 10:34:32,766_legosets.jpg,9.0,,2021-01-03 23:14:00,6 days 12:39:28,45568,auction
767,technic,LEGO 6x 24er Zahnrad alte Form (3648),https://img.ricardostatic.ch/t_1800x1350/pl/1152068044/0/1/,2020-12-28 10:34:36,767_legosets.jpg,4.5,,2021-01-03 23:14:00,6 days 12:39:24,45564,auction
768,technic,LEGO 7x 20er Zahnrad (32269),https://img.ricardostatic.ch/t_1800x1350/pl/1152068058/0/1/,2020-12-28 10:34:40,768_legosets.jpg,2.5,,2021-01-03 23:15:00,6 days 12:40:20,45620,auction
769,technic,LEGO 7x Querlenker (x136),https://img.ricardostatic.ch/t_1800x1350/pl/1152068062/0/1/,2020-12-28 10:34:43,769_legosets.jpg,5.5,,2021-01-03 23:15:00,6 days 12:40:17,45617,auction
770,technic,LEGO 7x Scheibe 3x2 (2958),https://img.ricardostatic.ch/t_1800x1350/pl/1152068066/0/1/,2020-12-28 10:34:47,770_legosets.jpg,3.5,,2021-01-03 23:15:00,6 days 12:40:13,45613,auction
771,technic,LEGO 9x Liftarm 1x7 (32524),https://img.ricardostatic.ch/t_1800x1350/pl/1152068102/0/1/,2020-12-28 10:34:51,771_legosets.jpg,1.5,,2021-01-03 23:15:00,6 days 12:40:09,45609,auction
772,technic,LEGO 9x Liftarm 1x7x3 (32271),https://img.ricardostatic.ch/t_1800x1350/pl/1152068108/0/1/,2020-12-28 10:34:55,772_legosets.jpg,3.0,,2021-01-03 23:15:00,6 days 12:40:05,45605,auction
773,technic,LEGO 9x Scheibe 3x2 (2958),https://img.ricardostatic.ch/t_1800x1350/pl/1152068112/0/1/,2020-12-28 10:34:58,773_legosets.jpg,3.0,,2021-01-03 23:16:00,6 days 12:41:02,45662,auction
774,technic,LEGO je 2 Kugelgelenk Verb. (92910/911),https://img.ricardostatic.ch/t_1800x1350/pl/1152068146/0/1/,2020-12-28 10:35:02,774_legosets.jpg,7.5,,2021-01-03 23:16:00,6 days 12:40:58,45658,auction
775,technic,LEGO 10x 12er Zahnrad (32270),https://img.ricardostatic.ch/t_1800x1350/pl/1149332676/0/1/,2020-12-28 10:35:06,775_legosets.jpg,2.25,,2021-01-03 22:59:00,6 days 12:23:54,44634,auction
776,technic,LEGO 3x Kupplungsring (65439),https://img.ricardostatic.ch/t_1800x1350/pl/1149333976/0/1/,2020-12-28 10:35:10,776_legosets.jpg,1.8,,2021-01-03 22:55:00,6 days 12:19:50,44390,auction
777,technic,LEGO 4x Kugel Achsloch (53585),https://img.ricardostatic.ch/t_1800x1350/pl/1149334036/0/1/,2020-12-28 10:35:14,777_legosets.jpg,1.8,,2021-01-03 22:56:00,6 days 12:20:46,44446,auction
778,technic,LEGO 7x Verkleidung 11x3 (62531),https://img.ricardostatic.ch/t_1800x1350/pl/1149335078/0/1/,2020-12-28 10:35:17,778_legosets.jpg,9.45,,2021-01-03 23:28:00,6 days 12:52:43,46363,auction
779,technic,LEGO 9x Kurbelwelle (2853),https://img.ricardostatic.ch/t_1800x1350/pl/1149335496/0/1/,2020-12-28 10:35:21,779_legosets.jpg,3.6,,2021-01-03 23:19:00,6 days 12:43:39,45819,auction
780,technic,Lego Bagger Liebherr 9800 Art. Nr. 42100,https://img.ricardostatic.ch/t_1800x1350/pl/1151684332/0/1/,2020-12-28 10:35:25,780_legosets.jpg,187.0,,2021-01-03 19:31:00,6 days 08:55:35,32135,auction
781,technic,LEGO 5x Verkleidung 5x11x1 (64782),https://img.ricardostatic.ch/t_1800x1350/pl/1148180120/0/1/,2020-12-28 10:35:29,781_legosets.jpg,8.1,,2021-01-03 23:27:00,6 days 12:51:31,46291,auction
782,technic,LEGO 13x Verbinder Gummi (45590),https://img.ricardostatic.ch/t_1800x1350/pl/1149332948/0/1/,2020-12-28 10:35:32,782_legosets.jpg,5.85,,2021-01-03 23:27:00,6 days 12:51:28,46288,auction
783,technic,LEGO 17x 20er Zahnrad (32269),https://img.ricardostatic.ch/t_1800x1350/pl/1149333076/0/1/,2020-12-28 10:35:36,783_legosets.jpg,5.4,,2021-01-03 23:24:00,6 days 12:48:24,46104,auction
784,technic,LEGO 4x Verkleidung 11x3 (11954),https://img.ricardostatic.ch/t_1800x1350/pl/1149334046/0/1/,2020-12-28 10:35:40,784_legosets.jpg,5.4,,2021-01-03 23:27:00,6 days 12:51:20,46280,auction
785,technic,LEGO 12x Riemenscheibe 3x3 (4185),https://img.ricardostatic.ch/t_1800x1350/pl/1149332920/0/1/,2020-12-28 10:35:44,785_legosets.jpg,4.5,,2021-01-03 23:22:00,6 days 12:46:16,45976,auction
786,technic,LEGO 1x Pneumatik-Schalter (4694bc01),https://img.ricardostatic.ch/t_1800x1350/pl/1149333484/0/1/,2020-12-28 10:35:48,786_legosets.jpg,1.8,,2021-01-03 22:55:00,6 days 12:19:12,44352,auction
787,technic,LEGO 3x Differentialring 2x2 (32187),https://img.ricardostatic.ch/t_1800x1350/pl/1149333962/0/1/,2020-12-28 10:35:52,787_legosets.jpg,1.8,,2021-01-03 22:55:00,6 days 12:19:08,44348,auction
788,technic,LEGO 7x Verkleidung 11x3 (62531),https://img.ricardostatic.ch/t_1800x1350/pl/1149335102/0/1/,2020-12-28 10:35:55,788_legosets.jpg,9.45,,2021-01-03 23:28:00,6 days 12:52:05,46325,auction
789,technic,LEGO 10x 8er Zahnrad (3647),https://img.ricardostatic.ch/t_1800x1350/pl/1149332740/0/1/,2020-12-28 10:35:59,789_legosets.jpg,2.25,,2021-01-03 22:59:00,6 days 12:23:01,44581,auction
790,technic,LEGO 10x Kurbelwelle (2853),https://img.ricardostatic.ch/t_1800x1350/pl/1149332798/0/1/,2020-12-28 10:36:03,790_legosets.jpg,3.6,,2021-01-03 23:18:00,6 days 12:41:57,45717,auction
791,technic,LEGO 4x Faden-Rolle (61510),https://img.ricardostatic.ch/t_1800x1350/pl/1149334016/0/1/,2020-12-28 10:36:07,791_legosets.jpg,2.25,,2021-01-03 22:58:00,6 days 12:21:53,44513,auction
792,technic,LEGO 5x 20er Zahnrad (32198),https://img.ricardostatic.ch/t_1800x1350/pl/1149334104/0/1/,2020-12-28 10:36:11,792_legosets.jpg,2.25,,2021-01-03 22:58:00,6 days 12:21:49,44509,auction
